id,fractal_id,symbol,direction,entry_price,sl_initial,volume_total,volume_per,status,source_timeframe,created_at
513,125090,XAUEURm,SELL,3630.81192,3631.641,0.03,0.01,cancelled_restart,5min,2026-06-12T11:14:20.023196
512,124649,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T11:14:18.034516
511,124514,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T11:14:17.183520
510,124295,XAUEURm,BUY,3626.4838799999998,3592.551,0.03,0.01,cancelled_restart,2H,2026-06-12T11:14:16.321931
509,124293,XAUEURm,BUY,3607.25812,3580.837,0.03,0.01,cancelled_restart,2H,2026-06-12T11:14:15.475591
508,124288,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T11:14:14.620744
507,124285,XAUEURm,BUY,3617.6888400000003,3603.921,0.03,0.01,cancelled_restart,2H,2026-06-12T11:14:13.766291
506,124284,XAUEURm,BUY,3585.6340800000003,3532.344,0.03,0.01,cancelled_restart,2H,2026-06-12T11:14:12.909636
505,124073,XAUEURm,BUY,3624.85648,3598.066,0.03,0.01,cancelled_restart,4H,2026-06-12T11:14:12.062235
504,124071,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,cancelled_restart,4H,2026-06-12T11:14:11.051514
503,122475,XAUEURm,BUY,3609.60872,3598.538,0.03,0.01,cancelled_restart,2H,2026-06-12T05:49:17.870094
502,122472,XAUEURm,BUY,3595.46132,3570.635,0.03,0.01,cancelled_restart,2H,2026-06-12T05:49:16.190462
501,121418,XAUEURm,BUY,3598.7176799999997,3579.534,0.03,0.01,cancelled_restart,5min,2026-06-12T05:49:14.578052
500,122591,XAUEURm,SELL,3619.2698,3632.21,0.03,0.01,cancelled_restart,2H,2026-06-12T05:39:11.943341
499,121841,XAUEURm,SELL,3617.37472,3656.134,0.03,0.01,cancelled_restart,15min,2026-06-12T05:19:16.013463
498,121834,XAUEURm,SELL,3615.5188399999997,3616.33,0.03,0.01,cancelled_restart,15min,2026-06-12T05:19:14.358850
497,119057,XAUEURm,SELL,3622.09372,3625.069,0.03,0.01,cancelled_restart,15min,2026-06-12T04:24:17.855588
496,118746,XAUEURm,SELL,3623.73768,3630.19,0.03,0.01,cancelled_restart,15min,2026-06-12T04:24:15.910852
495,117994,XAUEURm,BUY,3624.7582399999997,3623.45,0.03,0.01,cancelled_restart,5min,2026-06-12T03:49:12.188108
494,117342,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T03:40:52.656727
493,117207,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T03:40:50.340773
492,116986,XAUEURm,BUY,3607.25812,3580.837,0.03,0.01,cancelled_restart,2H,2026-06-12T03:40:47.803079
491,116983,XAUEURm,BUY,3589.20944,3551.57,0.03,0.01,cancelled_restart,2H,2026-06-12T03:40:46.030546
490,116981,XAUEURm,BUY,3605.46184,3489.022,0.03,0.01,cancelled_restart,2H,2026-06-12T03:40:44.371983
489,116978,XAUEURm,BUY,3617.6888400000003,3603.921,0.03,0.01,cancelled_restart,2H,2026-06-12T03:40:42.664274
488,116977,XAUEURm,BUY,3585.6340800000003,3532.344,0.03,0.01,cancelled_restart,2H,2026-06-12T03:40:40.915110
487,116767,XAUEURm,BUY,3608.61796,3588.607,0.03,0.01,cancelled_restart,4H,2026-06-12T03:40:38.486977
486,116766,XAUEURm,BUY,3624.85648,3598.066,0.03,0.01,cancelled_restart,4H,2026-06-12T03:40:36.725091
485,116764,XAUEURm,BUY,3624.9159600000003,3558.501,0.03,0.01,cancelled_restart,4H,2026-06-12T03:40:34.980524
484,116444,XAUEURm,SELL,3634.08836,3642.121,0.03,0.01,cancelled_restart,5min,2026-06-12T03:15:10.608955
483,115584,XAUEURm,SELL,3625.50952,3630.19,0.03,0.01,cancelled_restart,15min,2026-06-12T03:00:10.342569
482,114170,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T02:55:16.070101
481,113186,XAUEURm,BUY,3611.44168,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T02:55:14.469568
480,112738,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:55:12.886550
479,111955,XAUEURm,BUY,3608.61796,3588.607,0.03,0.01,cancelled_restart,2H,2026-06-12T02:55:11.222738
478,111070,XAUEURm,BUY,3605.53948,3586.093,0.03,0.01,cancelled_restart,5min,2026-06-12T02:55:09.571117
477,110533,XAUEURm,BUY,3612.4567199999997,3599.1,0.03,0.01,cancelled_restart,5min,2026-06-12T02:55:07.936280
476,89059,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:55:06.295806
475,109430,XAUEURm,BUY,3586.79956,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:55:04.542149
474,106210,XAUEURm,BUY,3613.0838799999997,3509.365,0.03,0.01,cancelled_restart,30min,2026-06-12T02:50:10.537014
473,106541,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T02:50:08.882363
472,110181,XAUEURm,BUY,3588.39868,3509.365,0.03,0.01,cancelled_restart,15min,2026-06-12T02:50:07.191067
471,106540,XAUEURm,BUY,3611.44168,3576.4,0.03,0.01,cancelled_restart,15min,2026-06-12T02:50:05.510671
470,114235,XAUEURm,SELL,3622.09372,3625.069,0.03,0.01,cancelled_restart,15min,2026-06-12T02:32:30.810051
469,113961,XAUEURm,SELL,3626.2602,3630.19,0.03,0.01,cancelled_restart,5min,2026-06-12T02:26:01.419704
468,112301,XAUEURm,SELL,3637.82616,3660.402,0.03,0.01,cancelled_restart,2H,2026-06-12T02:25:32.261313
467,109080,XAUEURm,SELL,3631.29484,3639.68,0.03,0.01,cancelled_restart,2H,2026-06-12T02:12:24.425760
